ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
1.2452E+18,Sentir como que estoy recibiendo la sobrecarga de información de esta cosa virus de la corona.,0,0,0,0,0,0,1,0,0,1
1.2452E+18,Hizo que el bebé mueren edad de hielo de la corona todavía? Estoy esperando,0,0,0,0,1,0,0,0,0,1
1.2452E+18,"Ni siquiera sé a qué jugar, todos los servidores absolutamente mierda de perro ... ¿Podemos saltar temporada Corona ya? Mierda...",0,0,0,0,0,0,1,0,0,1
1.2452E+18,Yo no creo que nadie debe dudar ahora a llamarlo el VIRUS DE CHINA! covid2019 coronavirus,0,0,0,0,0,0,1,0,0,1
1.2452E+18,actualizaciones de noticias de los tiempos de Hindustan a las 9 am: tasa de mortalidad más baja que las estimaciones Coronavirus: Estudio y de las últimas noticias en esta hora,0,0,0,0,0,0,0,0,1,0
1.2452E+18,Un poco impresionante / conveniente que el coronavirus será existente a lo largo de todo el mes de 4/20 fiestas,0,0,0,1,0,0,0,0,0,1
1.2452E+18,Mañana kenianos y todos los ... Oremos juntos para poner fin a este virus Corona ... Para el uso de hoja de vida para muchos negocios,1,0,1,0,0,0,0,0,0,0
1.2452E+18,"virus de la corona querida, gracias por hacer que mis vacaciones de primavera miserable.",0,0,0,0,0,1,1,0,0,0
1.2452E+18,No me importa donde provino de la corona. me importa donde Haskins carola marido y eso es sobre Jeff Lowe está cargando demasiado,0,0,0,0,0,0,0,0,0,1
1.2452E+18,"Hey ¿tiene el coronavirus, que llevas la máscara de ayuda no se extendió a los demás",0,1,0,0,0,0,0,0,0,1
1.2452E+18,Inocentes corona es falsa ..... pls necesito oírlo,1,0,0,0,0,1,1,0,0,1
1.2452E+18,Deseo información sobre COVID19 afectado a los hogares de ancianos en la región del condado de LA eran más fácilmente disponibles,1,0,0,0,1,1,0,0,0,0
1.2452E+18,Es un nuevo mes y el que me ha difundido con videos de coronavirus y memes en WhatsApp es ser dejado en marzo. obstruido,0,0,0,0,0,0,1,0,0,1
1.2452E+18,Yo vi un jus onlyfans corona venta .... bihh que aún no ha empezar hasta que esta mierda de corona que alcance su página entera una venta,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Cuántos culos se va a decir a la gente que tienen Corona como un gag de los inocentes,0,0,0,0,0,0,1,0,0,1
1.2452E+18,Enero - WW3 febrero-marzo-Kobe fallece Corona virus de abril-,0,0,0,0,0,1,1,0,0,1
1.2452E+18,Así que causa triste mi casa estará listo pronto y no puedo tener una causa fiesta de inauguración del coronavirus,0,0,0,0,0,1,0,0,0,1
1.2452E+18,"Necesito un abrazo de una persona y una sola persona, pero en lugar de corona dice mierda",0,0,0,0,0,1,1,0,0,0
1.2452E+18,Se va a tener hijos nos entrevistan por sus papeles de la historia en 2050 COVID19,0,0,0,0,0,0,0,0,0,1
1.2452E+18,¿Cuántas personas YALL creemos van a hacer una broma de los tontos en tener el coronavirus del mañana?,0,0,0,0,0,0,1,0,0,1
1.2452E+18,Un 25 años d muerto del nuevo coronavirus y no tenía condiciones pre existentes,0,0,0,0,1,1,0,0,0,0
1.2452E+18,Estado haciendo todos estos platos BOMBA ceto y no puedo puto olor o sabor a COVID19,0,0,0,0,0,1,1,0,0,0
1.2452E+18,"Supongo ahoras el momento perfecto para decirle todo, tengo el coronavirus. No im abril engañando a su culo;)",0,0,0,1,0,0,0,0,0,1
1.2452E+18,¿Cómo puedo enviar dinero / transferencia en la cuenta de cantina de mi hermano que está en la cárcel sin Mandoli 11 durante este Sankat corona,0,0,0,0,0,0,1,0,0,0
1.2452E+18,Imma iniciar el bloqueo de las personas que hablan de esta mierda de corona ... Im voltear cansada si esto ... SMH,0,0,0,0,0,1,1,0,0,1
1.2452E+18,MS Corona rlly hicieron mis hábitos de estudio f * cked y mi motivación para estudiar ha cambiado drásticamente,0,0,0,1,0,1,1,0,0,0
1.2452E+18,Manténgase el interior infierno y no hacen los perdamos la temporada de fútbol que egoístas folla Coronavirustruth COVID19,0,0,0,0,0,0,1,0,0,0
1.2452E+18,"autoservicio va a acelerar el coronavirus a un ritmo rápido aquí en Oregon, la gente no estaba preparada para esto",0,0,0,0,1,0,0,0,0,0
1.2452E+18,Podría hago la prueba positiva para el virus de la corona y mis padres sería como levantarse temprano el virus va a desaparecer.,1,0,0,0,0,0,0,0,0,1
1.2452E+18,todavía estoy esperando que alguien diga de los inocentes a todo este asunto de corona,1,0,0,0,1,0,0,0,0,1
1.2452E+18,Mundo está haciendo todo lo posible para luchar contra COVID_19 e India es BZY con ... JammuAndKashmir,1,0,0,0,0,0,1,0,0,0
1.2452E+18,El mío se llama corona Especiale al menos traté de ser un diferente lil,1,0,0,0,0,0,0,0,0,1
1.2452E+18,"corona virus continúa extendiéndose y sh * t, pero 4/20 durante un mes entero es ruido",0,0,0,0,0,1,1,0,0,1
1.2452E+18,"Sé que esto está muy torcido, pero siempre pienso en si muriera ahora (Dios no lo quiera corona de Miss) quién cuidaría / llegado a mi funeral, etc ..",0,0,0,1,1,0,0,0,0,0
1.2452E+18,AskZee podemos saber desde cualquier lugar ¿Cuánto donación hasta el fondo de ahora pmcare y la cantidad utilizada para la lucha contra la corona?,1,1,0,0,0,0,0,0,0,0
1.2452E+18,Yo odio volviendo loco AprilFoolsDay y esta es la peor de todas. coronavirus,0,0,0,0,0,0,1,0,0,0
1.2452E+18,"Qué año ... Kobe muere en un accidente de helicóptero y ¿no es cierto, incluso el mayor titular de la noticia en Los Ángeles en COVID19 Q1",0,0,0,1,0,1,0,0,0,0
1.2452E+18,Para evitar la propagación de la comunidad Tamil Nadu prueba de corona masa necesidad ... TNdemandsMassTest TN_Together_AgainstCorona,1,1,0,0,0,0,0,0,0,0
1.2452E+18,Esperemos que mañana el virus de la corona dirá Inocentes .... y todos podemos tener una vida otra vez sólo tal vez ?!,1,0,0,0,0,0,0,0,0,1
1.2452E+18,Realmente la esperanza de corona dice tontos y nos deja solos Abril TF,0,0,0,1,0,1,0,0,0,1
1.2452E+18,Im confundido aunque. ¿Cuándo todas estas empresas tienen el tiempo y dinero para disparar Coronavirus temática o anuncios publicitarios dirigidos ???????,0,0,0,0,0,0,0,1,0,1
1.2452E+18,¿Cómo usted un fan de Michael Jackson y aún así obtener la corona? Tf acaban de golpear,0,0,0,0,0,0,0,0,0,1
1.2452E+18,"Cualquiera que pranks haciendo chistes sobre el virus de la Corona en nombre de AprilFoolsDay, por favor sepa que usted no es un idiota, sino también un tarado.",0,0,0,0,0,0,1,0,0,1
1.2452E+18,todavía estoy esperando a alguien a saltar y decir de los inocentes de toda esta situación de corona,0,0,0,1,0,0,0,0,0,1
1.2452E+18,virus de la corona es sólo una gran broma de los inocentes por favor?! ??! Que alguien me diga si hay algo que aquí es una gran broma de los inocentes,1,0,0,0,0,0,0,0,0,1
1.2452E+18,"Fuckkkk, quiero que mi nuevo teléfono mi anillo de luz. Deseo de corona se iría",1,0,0,0,0,1,1,0,0,1
1.2452E+18,No es por ser una alerta de tirón: No se debe publicar la captura de pantalla de que el pago de dinero para luchar contra el brote Covid19. solo digo,0,0,0,0,0,0,1,0,0,0
1.2452E+18,"A lo que iba, Coronavirus y dio positivo por itll ser fatal.",0,0,0,0,0,1,0,0,0,0
1.2452E+18,"Lo siento, pero cada vez que alguien dice la palabra que escucho Coronavirus Cardi B y alguien dice cuarentena Cada vez que escucho Tory Lanez",0,0,0,0,0,1,0,0,0,1
1.2452E+18,"es un síntoma de virus de la corona teniendo thicc, jugoso, delicioso, nalgas abundantes? chicos cos tengo miedo",0,0,0,0,1,0,0,0,0,1
1.2452E+18,En serio esperan que Bezos y sus hijos mueren de muerte coronavirus terriblemente doloroso!,0,0,0,0,0,0,1,0,0,0
1.2452E+18,¿Cuántas personas piensan que el coronavirus es el arma química de China? /,0,0,0,0,0,0,0,1,1,0
1.2452E+18,Como todos quedarse en casa a la parada de la ayuda coronavirus. ¿Ayudaría esto otro virus conocido para reducir la velocidad / ellas Eliminado,1,0,0,0,0,0,0,0,1,0
1.2452E+18,Thanos está en camino de conseguir un medio de resorte de la vida para librar el virus de la corona.,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Después de este coronavirus golpes más .. Todavía se iban a casar ¿verdad?,1,0,0,0,0,0,0,0,0,1
1.2452E+18,COVID19 nos había enseñado mucho. Tenemos que luchar duro y seguir luchando.,1,0,0,0,0,0,0,0,0,0
1.2452E+18,": Ya saben, soy un poco contenta de corona pasó bc todo el mundo estaba a ir en vacaciones de primavera, excepto para mí",1,0,0,0,0,0,0,0,0,1
1.2452E+18,Tenga en cuenta la fecha de esta Tweet. Esto es totalmente s culpa. TrumpVirus COVID19,0,0,0,0,0,0,1,0,0,1
1.2452E+18,¿Dónde están esas personas que se dice que el coronavirus morirá debido a todos los aplausos y el ruido de decisiones el 22 de marzo? IndiaVsCorona,0,0,0,1,0,0,0,0,0,0
1.2452E+18,Ive sido positiva la prueba del coronavirus ... Proporcionar una actualización posterior. closefcps,0,0,0,0,1,1,0,0,0,0
1.2452E+18,"Prioridades en Pakistán enviaban derecha, no es de extrañar la propagación de COVID19 se intensificará con el número de muertos.",0,0,0,1,0,0,1,0,0,0
1.2452E+18,Joe exótica está en la cárcel hes bc un viaje metanfetamina lejos de hacer la cura para la corona,0,0,0,0,0,0,1,1,0,0
1.2452E+18,"Este Coronavirus la exposición de la fea a cabo lo que azadas, mantenga señor revelador ...",1,0,1,0,0,0,1,0,0,0
1.2452E+18,he perdido mi cheque a tiempo parcial lil de corona en la actualidad. Estoy triste. Imma pierdas ese trabajo,0,0,0,0,0,1,0,0,0,0
1.2452E+18,Estamos presenciando el fin del dólar como la economía coronavirus moneda de reserva mundial,0,0,0,1,0,0,0,0,0,0
1.2452E+18,Después de este coronavirus golpes más .. Todavía se iban a casar ¿verdad?,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Hoy en día es AprilFoolSDay chicos permiten EERR virus de la corona tonto,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Lmaoo he tenido ninguna proposición por lo que no hay promesas ... ahora cuando estaba en la cúspide de la corona quizás 1,0,0,0,0,0,0,0,0,0,1
1.2452E+18,"T'was un día bueno ... Hecho a HEB y la espalda, sobrevivió a 4 llamadas de conferencia, y se las arregló para celebrar un hito vida sin COVID19",1,0,0,0,0,0,0,0,0,0
1.2452E+18,"Pensar Deltopia habría sido este fin de semana, la corona realmente nos golpeó donde más duele :(",0,0,0,0,0,1,0,0,0,0
1.2452E+18,imaginan que dijeron Sike .. que era simplemente jugando ABT que covid19 corona mierda,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Que el Señor bendiga y proteja a todo el mundo a partir de este virus de la corona. Apri.will ser un mes maravilloso.,1,0,1,0,0,0,0,0,0,0
1.2452E+18,Demasiado estaba empezando mi negocio va y auge que para esta perra Corona Ir Y niggas Laid de trabajo fuera,0,0,0,0,0,0,1,0,0,0
1.2452E+18,plan de COVID19 de Trump: matar a suficientes estadounidenses para que todo el mundo está más lejos el uno del otro.,0,0,0,0,0,0,1,0,0,1
1.2452E+18,las personas enviaban tomando en corona en serio porque eran insensibles a la tragedia,0,0,0,0,0,1,1,0,0,1
1.2452E+18,"frío, para que se coronavirus pls ser una broma de los inocentes. Por favor. Por favor. prometo que no conseguirá loca",1,0,0,0,0,0,0,0,0,1
1.2452E+18,Im que va a ir a dormir y cuando me despierto que mejor anunciar el coronavirus era sólo un día grande broma de los inocentes,0,0,0,1,1,0,0,0,0,1
1.2452E+18,He oído que algunos salones y spas están abiertos para los negocios. ¿Se les permite hacerlo ?? coronavirus COVID19,0,0,0,0,0,0,1,0,0,0
1.2452E+18,Gracias a Dios que ya no haya coronavirus detuvo nueva K-pop,1,1,0,0,0,0,0,0,0,0
1.2452E+18,Juro que si el gobierno no dicen los inocentes mañana en esta corona SHT im va a llorar ... te extraño da Homies,0,0,0,0,0,1,0,0,0,1
1.2452E+18,Ahora que su 4/20 meses tiene que fumar cada vez que alguien dice coronavirus para ahorrar el ambiente,0,0,0,1,0,0,0,0,0,1
1.2452E+18,Yo a celebrar el Año Nuevo con todos los husos horarios de este año. Así hacerla chicos. coronavirus covid19 cuarentena,1,0,0,0,0,0,0,0,0,0
1.2452E+18,100.000 - 240.000 muertos! Algunos expertos piensan que estas cifras son demasiado bajas. coronavirus,0,0,0,0,1,0,0,0,1,0
1.2452E+18,De esta noche establece la primera noche me havent mi alarma en un día laborable en 5 años - tal vez esto va a ser un buen hábito COVID19 COVID19,1,0,0,0,0,0,0,0,0,0
1.2452E+18,Deseo hacer una donación en efectivo a la parada de la ayuda de la velocidad del virus de la corona. ¿En qué puedo hacer eso por favor,1,1,0,0,0,0,0,0,0,0
1.2452E+18,El gobierno realmente a punto de salirse y ser como tontos abriles que era broma y la corona es mentira,0,0,0,0,0,0,0,0,0,1
1.2452E+18,"Las muertes debidas a COVID19 se eleva a 35, los casos aumentan a 1397: agencia de noticias PTI Ministerio de Salud de la Unión",0,0,0,0,0,0,0,0,1,0
1.2452E+18,Imagínese mañana el gobierno dice feliz tontos de abril; esta mierda corona es simplemente una broma,1,0,0,0,0,0,0,0,0,1
1.2452E+18,gov. estima 100-240k muertes en Estados Unidos a partir de virus de la corona y estaban sólo a 4k. ¡estupendo,0,0,0,1,0,0,0,0,1,1
1.2452E+18,Shoutout a todos mis compañeros de abril bebés ... Corona puede Guh chupar Madda .... todavía goin encontrar una manera de celebrar fi,1,0,0,0,0,0,0,0,0,0
1.2452E+18,Bro pero lo que si el mundo dijo de los inocentes y los extremos Rona Rona AprilFoolsDay coronavirus,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Hasta ahora no ha habido 1 muerte en Kenia debido a la corona y 2 muertes debido a la brutalidad policial y la imprudencia,0,0,0,0,0,0,1,0,0,0
1.2452E+18,Esta mierda me está soplando en corona ni siquiera puedes celebrar mi 21 como quiero,0,0,0,0,0,1,1,0,0,0
1.2452E+18,"VietNamLeavesNoOneBehind Vietnam en VN hoy ..... muerto Corona cero muertes / tráfico en 2020 cerca de 2.000 hombres, mujeres y niños",0,0,0,0,0,1,0,0,1,0
1.2452E+18,Queremos una diversión del verano con los homies y NO corona flotando FOH,0,0,0,0,0,0,1,0,0,0
1.2452E+18,bien su día de los inocentes. yall puede hacernos saber que la corona estaba a pls broma y THX,0,0,0,0,0,0,0,0,0,1
1.2452E+18,"mundo bien que era una buena broma de los inocentes, dime falsa coronavirus ahora desde su informe de abril 1 ª .....",1,0,0,0,0,0,0,0,0,1
1.2452E+18,Toque de queda levantado a las 6 am esta mañana en 19 distritos a volver a aplicarse a las 2 pm de hoy y continuará hasta las 6 am del 6 de abril - PMD lka COVID19,0,0,0,0,0,0,0,0,1,0
1.2452E+18,De marzo de 2020 ha sido el más largo del año maldito de mi vida. coronavirus JustTheBeginning SocialDistancing ShelterInPlace COVID19,0,0,0,0,0,0,1,0,0,1
1.2452E+18,"Coronavirus es la prueba más grande hasta el mundo desde WW2, difícil estar en desacuerdo con eso. tiempos sin precedentes para asegurarse",0,0,0,0,0,0,0,0,0,1
1.2452E+18,"Si virus de la corona era una persona sea Id montada completa sobre ese hijo de puta que roza con los codos rn esa mierda, literalmente echado todo a perder",0,0,0,0,0,1,1,0,0,0
1.2452E+18,Aries van a guardar rencor contra covid19 siempre por arruinar su cumpleaños hasta,0,0,0,0,0,0,0,0,0,1
1.2452E+18,3 etapas de la Corona Yihad: 1. Trate de propagar la infección 2. Obtener condenado al ostracismo 3. Juego víctima,0,0,0,0,0,0,1,1,0,0
1.2452E+18,Imma necesidad de estas empresas para empezar a sacar algunas ventas Coronavirus,0,0,0,0,0,0,0,0,0,1
1.2452E+18,"Al parecer, el bar COVID19 Inicio rastreo se detuvo en la sala de estar. ellos servidor",1,0,0,1,0,0,0,0,0,1
1.2452E+18,Es el día de los tontos hoy y todos los que en virtud de las estimaciones de corona será una inocentada!,0,0,0,0,1,0,1,0,0,0
1.2452E+18,Sin Corona de virus relacionados Inocentes chistes pls ... THX,0,0,0,0,0,0,1,0,0,0
1.2452E+18,Mañana es el 1 de abril. Todos los padres deben despertar a sus hijos para la escuela COVID19 AprilFoolsDay venganza,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Sé que la gente de África tendrán la medicina para este coronavirus. Aspecilly Kenia,1,0,0,0,0,0,0,0,0,0
1.2452E+18,Coger a esta corona virus ancho. Lo que podría haber sido un comienzo de mi carrera corporativa ha sido arruinado oficialmente.,0,0,0,0,0,1,1,0,0,0
1.2452E+18,el peor síntoma del virus de la corona es la repentina necesidad de teñir su cabello al azar,0,0,0,0,0,1,1,0,0,1
1.2452E+18,Me dispuestos en corona llegar a ver las mellas jugar el rn Cavs,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Ok esperar realmente creo que tengo mightve en corona para salir fuera de mi casa durante una hora,0,0,0,0,1,0,1,0,0,0
1.2452E+18,Diciembre: Jugo WRLD Muerte enero: Gigi y Kobe Muerte de febrero: Pop Death Smoke marzo: Coronavirus abril: ????,0,0,0,0,1,0,0,0,0,0
1.2452E+18,No quiero oír cualquier virus tonto Corona de los inocentes chistes mañana. Nada más gracioso de lo que está pasando en este momento. coronavirus (COVID-19,0,0,0,0,1,0,1,0,0,0
1.2452E+18,"Haww sin embargo, no están muriendo de coronavirus, ni la difusión de la misma. Si quieres defender de esa manera!",0,0,0,1,0,0,1,0,0,0
1.2452E+18,"Podría ser una pregunta tonta buuuuut con los mosquitos vienen de la sangre, que pueden llevar el coronavirus?",0,0,0,0,1,0,0,0,0,0
1.2452E+18,"Espera, vi una unidad a través del sitio de pruebas de vídeo corona y no era así. Fakkkkk",0,0,0,1,1,0,0,0,0,0
1.2452E+18,Me vs querer ir al hospital bc me siento reallt puta mala vs no querer corona hehhehhehe virus,0,0,0,0,1,0,0,0,0,1
1.2452E+18,Corona se está extendiendo más rápidamente en los medios de comunicación y más internet más que en el mundo real que se asuste más. BeSafe no se asuste. COVID-19,1,0,0,0,0,0,0,1,0,0
1.2452E+18,¿Cómo rastreo a nadie inmigrantes muchas contenida en los centros de detención superpoblados están enfermos / muertos? coronavirus cuarentena COVID19,0,0,0,1,1,0,0,0,0,0
1.2452E+18,"En lo que va Coronavirus cuarentena me ha enseñado que antisociales, introvertido yo no necesito a nadie twitters son los mayores mentirosos !!!",0,0,0,0,0,1,1,0,0,1
1.2452E+18,"Sólo tenía m cena primera cuarentena, donde yo no voy por segundo ... Nadie de agradecimiento, pero los aperitivos del mediodía. coronavirus bendita",1,0,0,0,0,1,0,0,0,1
1.2452E+18,¿y si el coronavirus era sólo un enfermo retorcido de los inocentes broma ...... jaja eso sería hilarante ......,0,0,0,0,0,0,0,0,0,1
1.2452E+18,inb4 inocentes corona de diagnóstico del virus de broma me mira a los ojos y dime que estoy equivocado,0,0,0,1,0,0,0,0,0,1
1.2452E+18,ASX perros y gatos llevan COVID19 coronavirus - Científicos de Hong Kong,0,0,0,0,0,0,0,0,1,0
1.2452E+18,im la lectura de un documento académico de 20 páginas sobre la lingüística de magos y la esperanza de que la corona me mata antes posible,0,0,0,1,0,0,0,0,0,1
1.2452E+18,¿Y si todo esto es sólo un coronavirus enferma broma de los inocentes ido demasiado lejos?,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Otro ejemplo de alguien ayudar a otros en necesidad covidkindness covid19,1,1,0,0,0,0,0,0,0,0
1.2452E+18,Gran trabajo para poner esto por ahí! Excelente podcast en todas las cosas COVID19,1,1,0,0,0,0,0,0,0,0
1.2452E+18,Ni siquiera he llevado mis criados 11 de la corona aún Tengo que descansar,0,0,0,0,1,1,0,0,0,1
1.2452E+18,Cualquier persona que hace una broma virus de la corona mañana será absolutamente perder todo mi respeto. de alguien va a hacerlo a pesar de que suele,0,0,0,0,0,1,1,0,0,0
1.2452E+18,Un recordatorio de que mañana es Bromas abril y virus de la corona abriles tontos enviaban divertido ...,0,0,0,0,0,0,1,0,0,0
1.2452E+18,Buenos días tener un día de lluvia bendita pasado con seguridad en el hogar StayAtHomeAndStaySafe CoVID19,1,0,1,0,0,0,0,0,0,0
1.2452E+18,Estoy corona positiva y mi último deseo es matar ImtiyazAli para este clímax.,0,0,0,0,0,0,1,0,0,0
1.2452E+18,"por lo que uno de mis amigos realmente cercanos dieron positivo para el coronavirus y, sinceramente, no sé qué hacer ...",0,0,0,0,1,1,0,0,0,0
1.2452E+18,"Después de esta mierda coronavirus ha terminado y hecho con, yo STG Im no dejándose caer sobre los planes nunca más.",1,0,0,0,0,0,1,0,0,0
1.2452E+18,Yallllllllll ... Creo COVID19 simplemente me llevó a escribir una cartelera bolo número 1,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Lo que iba a ser un día ocupado en Rosehill abandonado después de una carrera - no relacionado Coronavirus aunque - fuertes lluvias,0,0,0,0,0,0,0,0,1,1
1.2452E+18,"Corea del Sur INFORMES 101 NUEVOS CASOS DE CORONAVIRUS, TOTAL DE EMPRESA EN 9887.",0,0,0,0,0,0,0,0,1,0
1.2452E+18,Esta es la familia novena que he visto que ha perdido varios miembros de la familia de Covid19. Covid19Stinks,0,0,0,1,0,1,0,0,0,0
1.2452E+18,Hay dos tipos de personas en el mundo. Corona pacientes y los pacientes corona musulmanes.,0,0,0,0,0,0,1,0,0,1
1.2452E+18,"Ayer recibí un golpe de mi pluma, sin fecha ha sido un modo min toso un par de veces. mis padres escuchadas y ahora que tengo la corona; (",0,0,0,0,0,1,0,0,0,0
1.2452E+18,La mayoría de los pacientes son MUSL Corona! Ms. Corona afecta al sistema fertilidad masculina,0,0,0,0,0,0,1,1,0,0
1.2452E+18,Coronavirus ha llegado a la cárcel del condado de Cook Chicago como agente de 1 y 2 detenidos positivo en la prueba de covid-19,0,0,0,0,0,0,0,0,1,0
1.2452E+18,Perra de corona culo puede detener todo excepto la escuela lo poco sentido,0,0,0,0,0,0,1,0,0,1
1.2452E+18,la escucha de estas personas teorías sobre Corona realmente me muestran cómo es mudo es azadas,0,0,0,1,0,0,1,1,0,0
1.2452E+18,La generación nacida entre noviembre 2020 a marzo 2021 se conoce como corona bebés !! Su srry oficial no puede cambiar ahora,0,0,0,0,0,0,0,0,0,1
1.2452E+18,efecto corona novela son para muchos time.There están sin distancia social y las reglas de bloqueo.,0,0,0,0,1,0,1,0,0,1
1.2452E+18,"Si el mundo no se acaba después de Covid19 entonces yo creo que quiera visitar los EE.UU. de nuevo después de esto, probablemente, ver a mi amigo Emmanuel!",1,0,0,0,0,0,0,0,0,0
1.2452E+18,"todos queríamos terminar este COVID19 orar por una cura y vacuna que nuestros científicos queridos, los investigadores y los médicos pueden diseñar!",0,0,1,0,0,0,0,0,0,0
1.2452E+18,Suspiro yo estaba viendo Nick Centineo ser todo lindo desaliñado que tenía que ir hacia arriba blanco arrojan alguna a favor de América del sentido de corona de propaganda,0,0,0,0,0,1,0,1,0,1
1.2452E+18,permite ir a Japón? Cuando todo esto se Coronavirus sobre Dawg ningún hombre mentira,1,0,0,1,0,0,0,0,0,1
1.2452E+18,Las personas que bagre y no dicen la verdad debe recibir todo el coronavirus y puto mueren ......,0,0,0,0,0,0,1,0,0,0
1.2452E+18,"Poder judicial está sesgada, impresionado por el anti hindú, los medios de comunicación nacionales contra. También cárcel no es seguro para la prevención de la corona. CoronaRiskForPrisoners",0,0,0,0,0,0,1,0,0,0
1.2452E+18,"En la última hora, se estima que 130 personas twitteé que han sido despedidos. Coronavirus (COVID-19",0,0,0,0,1,0,0,0,1,0
1.2452E+18,No puedo esperar hasta que todo este coronavirus madre Pinche extremos hombre. que tiene mi abuela y ahora ella es ido. he tenido suficiente,0,0,0,1,1,0,1,0,0,0
1.2452E+18,Así whens el gobierno va a anunciar que el coronavirus fue sólo una elaborada broma a los tontos de abril y que puede salir a la calle ???,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Estoy tan feliz que podría gritar :) Ahora corona complacer a desaparecer eres chica matar las vibraciones,0,0,0,0,0,1,0,0,0,1
1.2452E+18,AYT su informe de abril 1 ª alguien admitir que la corona era una broma ...,0,0,0,0,0,0,0,0,0,1
1.2452E+18,"gripe, se eleva garganta y fiebre, Kahen vosotros corona ma nahi? otro día despertarse con un mismo pensamiento ..",0,0,0,1,1,0,0,0,0,1
1.2452E+18,"¡En Dios confiamos! Perfume del profeta y de la calabaza de aceite: Irán advierte contra la charlatanería, la medicina islámica de tratar coronavirus Radio Libertad",1,0,1,0,0,0,0,0,1,0
1.2452E+18,listo para la corona para llamar a un broma jaja casi hecho brote su sido 3 meses usted aint cansado,0,0,0,0,0,0,0,0,0,1
1.2452E+18,"Ahora que su día de los inocentes, esta mierda coronavirus era un derecho broma?",0,0,0,0,0,0,0,0,0,1
1.2452E+18,Los restantes 8 establece que no se han cerrado a la parada de la ayuda la propagación de Covid-19 coronavirus todos tienen gobernadores republicanos. ¿Por qué?,0,0,0,1,0,0,1,0,0,0
1.2452E+18,"Por favor, detener el uso de los servicios de defensa en la lucha con la corona .. Son nuestras piedras preciosas excepto ellos en primer lugar ..",0,0,0,0,1,0,1,0,0,0
1.2452E+18,Primer registro de coronavirus en Chicago fue en enero. Ya estábamos jodidos bien antes sabíamos que estábamos jodidos,0,0,0,1,1,0,0,0,0,0
1.2452E+18,Se preguntan si a ella le gusta su humilde llanura pastel o la mode? COVID19 MadeInChinaVirus,0,0,0,0,0,0,1,0,0,1
1.2452E+18,Este tipo vino todo el camino a Michigan durante el coronavirus sólo para decirme que aún no ha quieren estar conmigo. Al igual que un texto también wouldve estado bien lol,0,0,0,0,0,1,0,0,0,1
1.2452E+18,hola puede Trevor tengo u opinión sobre el acuerdo de Michigan con gracias Coronavirus,1,0,0,0,1,0,0,0,0,1
1.2452E+18,realmente nos pareció que estábamos todos a ser tan feliz cuando el mercurio salió de retrógrada y luego dijo virus de la corona oh mierda sin,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Kanika Kapoor dio positivo por COVID19 para el quinto tiempo. Ella debe estar sintiendo como Neha Dhupiya pero sin su elección.,0,0,1,0,0,0,0,0,0,1
1.2452E+18,Con la esperanza de que China dice que el coronavirus fue una broma de los inocentes jaja,0,0,0,0,0,0,0,0,0,1
1.2452E+18,Corona podría haber dado la mejor excusa para fumar todos 4/20 !!,0,0,0,0,0,0,0,0,0,1
1.2452E+18,supongo que acaba de conseguir la prueba de corona y isnt permitido a salir de su habitación por una semana ... puto meeeeehhhhh,0,0,0,0,1,0,1,0,0,1
1.2452E+18,Ya que de día tonto let no es ser tonto o broma usando COVID19 El país está libre de COVID19 buenos días,1,0,0,0,0,0,0,0,0,1
1.2452E+18,Gips deben ser canceladas después de Covid_19. Ba tetse lenyatso tota. Akere DTEF ya duela ba durante este periodo,0,0,0,0,1,0,1,0,0,1
1.2452E+18,está incitando a los crímenes de odio con su repugnante titulares que llaman racistas COVID19 china peligrosa mentiroso morónico,0,0,0,0,1,0,1,0,0,0
1.2452E+18,Así están las Vaxers de recibir esta vacuna Corona? O es que va a coger sus cuerpos?,0,0,0,0,1,0,0,0,0,1
1.2452E+18,uno de los mejores resultados de covid19 es la cantidad de tweets que he visto de las personas que odian a la parte democrática,1,0,0,0,0,0,0,0,0,1
1.2452E+18,no puedo creer que estábamos bromeando sobre covid19 único chino que infectan durante este tiempo heeeeh,0,0,0,0,1,0,0,0,0,1
1.2452E+18,En realidad vine en 2020 con una mentalidad fresca y Corona hecho jodido con honestidad,0,0,0,0,0,0,1,0,0,0
1.2452E+18,Qué comer durante Covid-19. la nutrición correcta nunca es demasiado tarde para fortalecer nuestro sistema inmunológico.,1,0,0,0,0,0,0,0,0,0
1.2452E+18,"ik su cuarentena, pero Imma B en el Bronx en 30 minutos tire hacia arriba a mi casa a menos que te tienen en corona",0,0,0,1,1,0,0,0,0,1
